product_id,product_name,category,subcategory,formality,season,materials,size,color,brand_tier,price,stock,release_date
1082,Gap Blazer,Outerwear,Blazer,Formal,Fall,Leather,M,Green,Fast Fashion,71.75,58,2024-10-28
1083,Levi's Maxi,Dresses,Maxi,Athletic,All-Season,"Nylon, Spandex, Polyester",L,Olive,Premium,252.22,0,2022-06-10
1084,Uniqlo Windbreaker,Outerwear,Windbreaker,Casual,Winter,"Leather, Wool",XS,Blue,Fast Fashion,24.76,64,2024-08-29
1085,Gap Polo,Shirts,Polo,Formal,Winter,Polyester,S,White,Fast Fashion,56.55,27,2024-07-18
1086,Balenciaga Slacks,Pants,Slacks,Athletic,All-Season,Cotton,M,Teal,Luxury,2424.08,0,2024-04-08
1087,Levi's Blazer,Outerwear,Blazer,Casual,All-Season,Wool,S,Teal,Premium,106.47,0,2024-04-20
1088,Levi's Chinos,Pants,Chinos,Beach,Summer,"Chiffon, Tweed, Satin",S,Gray,Premium,341.86,0,2024-12-10
1089,H&M Leggings,Pants,Leggings,Office,Summer,"Cotton, Denim",L,Maroon,Fast Fashion,115.09,53,2023-10-09
1090,Zara Polo,Shirts,Polo,Casual,Summer,"Polyester, Cotton",M,Lime,Fast Fashion,101.85,11,2024-05-04
1091,Boss Blazer,Outerwear,Blazer,Office,Fall,Wool,M,Aqua,Premium,164.14,0,2024-06-17
1092,Levi's Parka,Outerwear,Parka,Beach,Summer,Polyester,L,Black,Premium,389.33,3,2022-07-16
1093,Zara Wedding,Dresses,Wedding,Athletic,Winter,"Chiffon, Satin",S,Silver,Fast Fashion,64.98,0,2023-10-26
1094,Boss Jacket,Outerwear,Jacket,Office,Summer,"Polyester, Wool",XS,White,Premium,382.28,0,2022-01-04
1095,Mango T-Shirt,Shirts,T-Shirt,Formal,Winter,Polyester,M,White,Fast Fashion,48.82,0,2023-01-27
1096,Gap Wedding,Dresses,Wedding,Party,Spring,"Satin, Chiffon, Silk",L,White,Fast Fashion,60.45,22,2022-06-23
1097,Mango Polo,Shirts,Polo,Athletic,Fall,"Satin, Denim",L,Maroon,Fast Fashion,120.89,37,2024-10-29
1098,Zara Jeans,Pants,Jeans,Athletic,Winter,"Denim, Cotton",XL,Blue,Fast Fashion,92.01,77,2022-10-28
1099,Gap Wedding,Dresses,Wedding,Athletic,Summer,"Chiffon, Silk",M,Black,Fast Fashion,75.18,46,2022-11-22
1100,Gap Midi,Dresses,Midi,Beach,Winter,"Silk, Chiffon",L,Fuchsia,Fast Fashion,56.58,26,2024-11-19
1101,Gap Chinos,Pants,Chinos,Athletic,Summer,Wool,S,Lime,Fast Fashion,119.48,84,2022-04-07
1102,Levi's Windbreaker,Outerwear,Windbreaker,Beach,Winter,Polyester,S,Black,Premium,252.08,0,2023-09-10
1103,Gap T-Shirt,Shirts,T-Shirt,Beach,Summer,Linen,L,Navy,Fast Fashion,83.39,35,2022-09-15
1104,Uniqlo Oxford,Shirts,Oxford,Athletic,Fall,"Linen, Cotton",M,Blue,Fast Fashion,105.07,7,2024-11-06
1105,Tommy Hilfiger Dress Shirt,Shirts,Dress Shirt,Formal,Spring,Linen,S,Olive,Premium,157.17,0,2022-01-04
1106,Levi's Maxi,Dresses,Maxi,Beach,Spring,"Chiffon, Satin",M,Lime,Premium,345.23,12,2024-08-09
1107,H&M Coat,Outerwear,Coat,Formal,Spring,"Nylon, Silk, Linen",S,Green,Fast Fashion,96.93,0,2023-01-12
1108,Tommy Hilfiger Maxi,Dresses,Maxi,Athletic,Spring,"Chiffon, Silk",M,Lime,Premium,390.21,0,2022-08-30
1109,Levi's Blouse,Shirts,Blouse,Formal,Fall,Linen,XS,Silver,Premium,316.65,0,2022-04-20
1110,Mango Coat,Outerwear,Coat,Beach,Summer,Polyester,S,Blue,Fast Fashion,107.93,0,2024-03-21
1111,Versace Parka,Outerwear,Parka,Formal,Spring,"Wool, Polyester",L,Maroon,Luxury,832.76,0,2024-09-23
1112,Uniqlo Coat,Outerwear,Coat,Office,All-Season,"Leather, Wool, Polyester",S,Navy,Fast Fashion,58.8,39,2024-08-16
1113,Levi's Blazer,Outerwear,Blazer,Athletic,Spring,"Polyester, Wool, Leather",M,Silver,Premium,259.46,0,2024-04-06
1114,Gucci Windbreaker,Outerwear,Windbreaker,Party,Fall,Wool,M,Olive,Luxury,1766.45,2,2024-06-20
1115,Boss T-Shirt,Shirts,T-Shirt,Formal,Winter,Linen,M,Green,Premium,354.14,0,2023-11-15
1116,Mango Wedding,Dresses,Wedding,Casual,Summer,"Silk, Satin",S,Aqua,Fast Fashion,91.44,58,2023-02-07
1117,Gap Slacks,Pants,Slacks,Athletic,Summer,Linen,M,Gray,Fast Fashion,18.56,44,2022-06-10
1118,Louis Vuitton Dress Shirt,Shirts,Dress Shirt,Formal,Winter,"Silk, Spandex, Rayon",M,Olive,Luxury,2398.71,7,2023-09-17
1119,Boss Blazer,Outerwear,Blazer,Beach,Spring,Chiffon,M,Blue,Premium,319.91,0,2023-01-30
1120,Calvin Klein Cocktail,Dresses,Cocktail,Formal,Winter,"Silk, Satin",M,Fuchsia,Premium,422.15,0,2024-01-21
1121,Mango Mini,Dresses,Mini,Casual,Fall,Chiffon,L,Silver,Fast Fashion,52.7,18,2023-05-31
1122,Diesel Chinos,Pants,Chinos,Office,Spring,Wool,XS,Green,Premium,145.74,0,2024-08-19
1123,Uniqlo Jacket,Outerwear,Jacket,Party,Fall,"Polyester, Leather",XS,Blue,Fast Fashion,43.75,66,2024-09-22
1124,Uniqlo Chinos,Pants,Chinos,Party,Fall,"Polyester, Cashmere",M,Olive,Fast Fashion,60.84,5,2022-08-03
1125,H&M Wedding,Dresses,Wedding,Casual,Summer,Leather,M,Teal,Fast Fashion,32.6,83,2022-08-28
1126,Gap Cargo,Pants,Cargo,Party,Fall,"Cotton, Wool",XL,Black,Fast Fashion,81.27,67,2022-03-08
1127,Uniqlo Blazer,Outerwear,Blazer,Office,Summer,"Wool, Polyester, Leather",S,Fuchsia,Fast Fashion,82.94,7,2024-06-03
1128,Calvin Klein Leggings,Pants,Leggings,Formal,Winter,"Cotton, Wool",S,Fuchsia,Premium,493.35,2,2023-02-24
1129,Uniqlo Jeans,Pants,Jeans,Party,Winter,"Denim, Cotton",M,Aqua,Fast Fashion,83.22,0,2022-12-07
1130,Versace T-Shirt,Shirts,T-Shirt,Office,Fall,"Polyester, Cotton",XL,White,Luxury,2357.7,0,2024-09-19
1131,Zara Dress Shirt,Shirts,Dress Shirt,Formal,Winter,"Linen, Polyester",L,Silver,Fast Fashion,69.85,44,2024-04-09
1132,Zara Maxi,Dresses,Maxi,Formal,Winter,"Chiffon, Satin",S,Olive,Fast Fashion,43.38,70,2024-02-25
1133,Balenciaga Jacket,Outerwear,Jacket,Formal,Summer,Wool,M,Black,Luxury,1061.32,0,2022-03-10
1134,Gap Oxford,Shirts,Oxford,Formal,Winter,"Polyester, Linen",L,Maroon,Fast Fashion,100.8,0,2023-07-23
1135,Gap Jeans,Pants,Jeans,Beach,Winter,Wool,M,Silver,Fast Fashion,18.98,27,2022-07-25
1136,Uniqlo Slacks,Pants,Slacks,Athletic,Winter,"Polyester, Satin",S,Purple,Fast Fashion,61.34,66,2022-02-11
1137,Uniqlo Mini,Dresses,Mini,Formal,Spring,"Spandex, Nylon",S,Silver,Fast Fashion,112.22,40,2024-02-12
1138,Gap Slacks,Pants,Slacks,Beach,Summer,Rayon,XS,Lime,Fast Fashion,114.64,86,2024-10-12
1139,Uniqlo Blazer,Outerwear,Blazer,Formal,Winter,"Wool, Leather, Polyester",M,Aqua,Fast Fashion,80.7,5,2023-02-09
1140,Gap Leggings,Pants,Leggings,Athletic,Summer,Cashmere,S,Yellow,Fast Fashion,100.34,65,2023-12-26
1141,Tommy Hilfiger Cocktail,Dresses,Cocktail,Athletic,Fall,"Silk, Chiffon",S,Aqua,Premium,325.17,0,2023-03-16
1142,Boss Wedding,Dresses,Wedding,Office,Winter,Chiffon,S,Gray,Premium,491.85,0,2024-12-24
1143,Uniqlo T-Shirt,Shirts,T-Shirt,Party,Spring,"Chiffon, Silk",S,Navy,Fast Fashion,91.51,77,2023-06-08
1144,Gap Slacks,Pants,Slacks,Athletic,Fall,"Denim, Wool",L,Gray,Fast Fashion,62.6,68,2022-09-10
1145,Mango Blazer,Outerwear,Blazer,Athletic,Spring,"Leather, Wool, Polyester",S,Olive,Fast Fashion,109.77,50,2024-05-04
1146,H&M Slacks,Pants,Slacks,Athletic,Summer,Cotton,XL,Teal,Fast Fashion,59.51,76,2022-10-28
1147,Mango Dress Shirt,Shirts,Dress Shirt,Athletic,Spring,"Linen, Polyester",M,Yellow,Fast Fashion,23.14,8,2024-04-25
1148,Diesel Coat,Outerwear,Coat,Athletic,Winter,"Leather, Polyester",XL,Navy,Premium,195.69,0,2023-12-27
1149,Zara Parka,Outerwear,Parka,Office,Spring,"Linen, Velvet",XS,Aqua,Fast Fashion,109.51,48,2022-08-28
1150,Uniqlo Coat,Outerwear,Coat,Beach,Summer,Wool,M,Fuchsia,Fast Fashion,37.01,66,2022-05-06
1151,Calvin Klein Mini,Dresses,Mini,Party,All-Season,"Tweed, Wool",S,Blue,Premium,159.16,0,2024-11-06
1152,Boss Dress Shirt,Shirts,Dress Shirt,Formal,Fall,Denim,XS,White,Premium,361.04,3,2022-07-24
1153,Uniqlo Mini,Dresses,Mini,Casual,All-Season,Satin,M,Silver,Fast Fashion,83.24,54,2022-01-10
1154,Diesel Oxford,Shirts,Oxford,Formal,Spring,"Spandex, Cashmere, Wool",S,Navy,Premium,418.45,0,2023-03-17
1155,Diesel Jacket,Outerwear,Jacket,Office,Fall,"Polyester, Wool",L,Lime,Premium,436.86,0,2024-08-02
1156,Uniqlo Cocktail,Dresses,Cocktail,Office,Fall,"Satin, Chiffon, Silk",L,Navy,Fast Fashion,70.54,0,2023-08-07
1157,Tommy Hilfiger Windbreaker,Outerwear,Windbreaker,Casual,Spring,"Wool, Polyester",M,Navy,Premium,445.66,0,2023-11-06
1158,Mango Chinos,Pants,Chinos,Beach,Fall,"Wool, Denim",M,Teal,Fast Fashion,47.55,73,2022-04-06
1159,Zara Jacket,Outerwear,Jacket,Office,Winter,Velvet,S,Yellow,Fast Fashion,45.31,58,2024-02-17
1160,Gap Leggings,Pants,Leggings,Athletic,Summer,"Cotton, Denim, Wool",S,Purple,Fast Fashion,18.16,31,2023-05-22
1161,Zara Slacks,Pants,Slacks,Party,Winter,Chiffon,S,Maroon,Fast Fashion,100.36,39,2024-08-12
1162,Versace Parka,Outerwear,Parka,Casual,Winter,"Cotton, Chiffon",M,Olive,Luxury,1222.09,0,2023-07-31
1163,Gap Coat,Outerwear,Coat,Athletic,Summer,"Linen, Spandex, Tweed",L,Purple,Fast Fashion,62.58,0,2022-08-06
1164,Gucci Blazer,Outerwear,Blazer,Party,Spring,"Velvet, Spandex",S,Silver,Luxury,1336.94,9,2022-07-25
1165,Levi's Jeans,Pants,Jeans,Casual,Spring,"Wool, Denim, Cotton",XS,Aqua,Premium,187.65,0,2024-10-14
1166,H&M Leggings,Pants,Leggings,Formal,Summer,"Wool, Cotton",S,Gray,Fast Fashion,68.15,10,2023-04-16
1167,H&M Maxi,Dresses,Maxi,Athletic,Winter,Linen,S,Gray,Fast Fashion,85.93,0,2023-02-14
1168,H&M Blouse,Shirts,Blouse,Party,Summer,Nylon,L,Olive,Fast Fashion,69.02,86,2022-07-14
1169,Uniqlo T-Shirt,Shirts,T-Shirt,Formal,Winter,Linen,S,Yellow,Fast Fashion,47.55,44,2024-05-10
1170,Uniqlo Maxi,Dresses,Maxi,Beach,All-Season,"Silk, Satin",M,Yellow,Fast Fashion,43.73,15,2024-07-19
1171,Uniqlo Slacks,Pants,Slacks,Office,Fall,Denim,M,Gray,Fast Fashion,98.49,63,2022-10-19
1172,Mango Midi,Dresses,Midi,Office,Fall,Satin,S,Navy,Fast Fashion,117.89,15,2024-08-06
1173,Tommy Hilfiger Mini,Dresses,Mini,Party,Summer,Nylon,XS,Purple,Premium,90.4,7,2023-08-12
1174,Mango Leggings,Pants,Leggings,Athletic,Winter,Spandex,M,Purple,Fast Fashion,56.23,85,2022-05-05
1175,Boss Dress Shirt,Shirts,Dress Shirt,Office,Spring,"Polyester, Cotton",XL,White,Premium,96.49,0,2024-10-17
1176,Mango Midi,Dresses,Midi,Casual,Winter,"Polyester, Rayon",XL,Aqua,Fast Fashion,108.98,0,2024-09-16
1177,Balenciaga Parka,Outerwear,Parka,Formal,Summer,"Silk, Chiffon, Cashmere",M,Aqua,Luxury,878.6,7,2023-07-05
1178,Mango Jeans,Pants,Jeans,Party,Spring,"Tweed, Leather, Rayon",S,Maroon,Fast Fashion,109.51,0,2022-02-24
1179,Diesel Polo,Shirts,Polo,Party,Summer,"Cotton, Polyester",XS,Silver,Premium,496.88,0,2023-12-29
1180,Zara Jeans,Pants,Jeans,Formal,Winter,"Cotton, Denim, Wool",M,Blue,Fast Fashion,21.23,57,2022-08-18
1181,Mango T-Shirt,Shirts,T-Shirt,Casual,Fall,Linen,S,Teal,Fast Fashion,22.4,36,2022-07-12
1182,Mango Cargo,Pants,Cargo,Casual,Fall,"Nylon, Polyester",S,Black,Fast Fashion,70.02,67,2022-06-03
1183,Gap Polo,Shirts,Polo,Beach,All-Season,Rayon,S,White,Fast Fashion,78.7,0,2024-04-03
1184,Uniqlo Wedding,Dresses,Wedding,Office,Winter,"Silk, Satin",M,Teal,Fast Fashion,89.55,0,2022-08-08
1185,Zara Slacks,Pants,Slacks,Casual,Fall,"Denim, Cotton, Wool",M,Teal,Fast Fashion,38.91,47,2023-11-09
1186,H&M Mini,Dresses,Mini,Athletic,Spring,Chiffon,XS,Navy,Fast Fashion,71.49,0,2024-03-03
1187,H&M T-Shirt,Shirts,T-Shirt,Casual,Winter,"Spandex, Silk, Satin",XL,White,Fast Fashion,95.71,29,2024-08-11
1188,Levi's Wedding,Dresses,Wedding,Casual,All-Season,"Chiffon, Satin, Silk",M,Lime,Premium,424.45,7,2023-01-27
1189,H&M Parka,Outerwear,Parka,Party,Fall,"Wool, Leather",S,Maroon,Fast Fashion,60.72,43,2023-04-16
1190,Mango Cargo,Pants,Cargo,Party,Summer,"Tweed, Silk",S,Purple,Fast Fashion,115.37,25,2022-11-16
1191,Gap Windbreaker,Outerwear,Windbreaker,Beach,Fall,Nylon,M,Fuchsia,Fast Fashion,92.44,86,2023-07-20
1192,Tommy Hilfiger Slacks,Pants,Slacks,Party,Fall,"Denim, Cotton",XL,Blue,Premium,297.8,0,2023-01-16
1193,H&M Slacks,Pants,Slacks,Athletic,Winter,Wool,L,Purple,Fast Fashion,86.86,0,2024-06-09
1194,Levi's Oxford,Shirts,Oxford,Casual,Summer,"Cotton, Linen",M,Lime,Premium,212.0,0,2022-08-03
1195,Gap Oxford,Shirts,Oxford,Casual,Fall,Wool,S,Green,Fast Fashion,83.66,35,2022-02-16
1196,Uniqlo Blouse,Shirts,Blouse,Office,Summer,"Denim, Cashmere",S,Silver,Fast Fashion,56.54,39,2022-07-11
1197,Mango Blouse,Shirts,Blouse,Casual,Summer,Linen,L,Yellow,Fast Fashion,119.51,44,2024-09-21
1198,Zara Slacks,Pants,Slacks,Casual,Summer,"Cotton, Wool",XL,Yellow,Fast Fashion,43.15,0,2022-06-17
1199,Gap Midi,Dresses,Midi,Casual,Spring,Silk,XS,White,Fast Fashion,31.51,40,2024-07-18
1200,Boss Chinos,Pants,Chinos,Casual,Summer,Cotton,L,Olive,Premium,338.65,0,2023-05-25
1201,Uniqlo Wedding,Dresses,Wedding,Casual,Winter,"Silk, Chiffon, Satin",S,Lime,Fast Fashion,96.65,0,2024-07-19
1202,Gap Coat,Outerwear,Coat,Formal,Summer,"Polyester, Wool, Leather",S,Yellow,Fast Fashion,87.16,27,2022-10-09
1203,Gap Parka,Outerwear,Parka,Party,Winter,"Leather, Wool, Polyester",XL,Black,Fast Fashion,117.73,2,2024-11-23
1204,Gap Cocktail,Dresses,Cocktail,Casual,All-Season,Silk,L,Navy,Fast Fashion,110.29,33,2023-10-07
1205,Gap Parka,Outerwear,Parka,Party,Summer,"Leather, Wool, Polyester",L,Blue,Fast Fashion,91.78,74,2023-04-03
1206,Mango Jacket,Outerwear,Jacket,Office,Summer,"Wool, Polyester",XS,Olive,Fast Fashion,101.17,69,2024-01-28
1207,H&M Cargo,Pants,Cargo,Formal,Spring,"Wool, Cotton",S,Silver,Fast Fashion,74.99,20,2022-02-04
1208,Gap Jacket,Outerwear,Jacket,Formal,Fall,"Wool, Polyester",S,Green,Fast Fashion,110.22,58,2023-05-13
1209,Zara Parka,Outerwear,Parka,Casual,Summer,"Nylon, Satin, Spandex",M,Fuchsia,Fast Fashion,81.42,11,2024-09-10
1210,Diesel Cocktail,Dresses,Cocktail,Party,Summer,"Chiffon, Satin",L,Navy,Premium,86.23,0,2023-07-28
1211,Calvin Klein Midi,Dresses,Midi,Formal,Spring,"Satin, Silk",S,Navy,Premium,461.73,2,2022-10-29
1212,Diesel Blouse,Shirts,Blouse,Formal,Spring,"Polyester, Linen",M,Yellow,Premium,407.96,0,2023-06-20
1213,Uniqlo Chinos,Pants,Chinos,Athletic,Summer,Nylon,M,Blue,Fast Fashion,71.53,18,2023-05-31
1214,Gap Maxi,Dresses,Maxi,Casual,Fall,"Satin, Silk, Chiffon",M,Lime,Fast Fashion,120.2,64,2024-04-30
1215,Zara Parka,Outerwear,Parka,Athletic,Summer,"Leather, Wool",XL,Fuchsia,Fast Fashion,119.28,43,2022-06-07
1216,Mango Leggings,Pants,Leggings,Casual,Spring,"Chiffon, Cashmere",L,Lime,Fast Fashion,45.11,20,2024-01-09
1217,H&M Wedding,Dresses,Wedding,Formal,Winter,Satin,L,Navy,Fast Fashion,75.37,0,2024-07-27
1218,Diesel Blazer,Outerwear,Blazer,Party,Fall,Polyester,XL,Black,Premium,353.76,1,2023-07-29
1219,Tommy Hilfiger Wedding,Dresses,Wedding,Athletic,Winter,"Satin, Silk",S,Gray,Premium,301.9,4,2022-06-25
1220,Gap Windbreaker,Outerwear,Windbreaker,Party,Fall,"Tweed, Cotton",XS,Maroon,Fast Fashion,104.48,67,2022-08-23
1221,Uniqlo Blazer,Outerwear,Blazer,Casual,Summer,"Cashmere, Satin",M,Yellow,Fast Fashion,52.14,32,2022-04-12
1222,Boss Blouse,Shirts,Blouse,Beach,Spring,Polyester,S,Navy,Premium,343.1,0,2023-02-02
1223,Uniqlo Cocktail,Dresses,Cocktail,Athletic,All-Season,Spandex,M,Olive,Fast Fashion,41.2,0,2023-11-22
1224,Prada Leggings,Pants,Leggings,Office,Summer,"Wool, Cotton",S,Blue,Luxury,2778.51,10,2022-04-14
1225,Prada Oxford,Shirts,Oxford,Casual,All-Season,Cotton,XS,Navy,Luxury,2161.03,0,2024-03-18
1226,Mango Wedding,Dresses,Wedding,Athletic,Fall,Cashmere,S,Navy,Fast Fashion,31.68,71,2024-10-26
1227,Mango Polo,Shirts,Polo,Office,Summer,"Linen, Cotton",M,Olive,Fast Fashion,16.06,2,2022-11-24
1228,Levi's Blazer,Outerwear,Blazer,Casual,Summer,Wool,L,Lime,Premium,112.04,0,2023-06-09
1229,Levi's Cargo,Pants,Cargo,Office,Fall,"Denim, Cotton",L,Black,Premium,440.62,0,2023-01-25
1230,Zara Mini,Dresses,Mini,Casual,Spring,"Silk, Chiffon, Satin",L,Teal,Fast Fashion,20.47,52,2022-03-16
1231,Calvin Klein Mini,Dresses,Mini,Casual,Fall,"Cashmere, Wool",L,Fuchsia,Premium,291.73,0,2023-02-10
1232,Levi's Mini,Dresses,Mini,Casual,Fall,Chiffon,XS,Gray,Premium,191.76,0,2022-06-16
1233,Levi's Cargo,Pants,Cargo,Athletic,Winter,"Chiffon, Tweed",XL,Maroon,Premium,368.94,0,2024-05-08
1234,H&M Oxford,Shirts,Oxford,Office,Winter,"Linen, Polyester, Cotton",L,Teal,Fast Fashion,36.77,20,2024-07-09
1235,Mango Oxford,Shirts,Oxford,Athletic,Winter,Polyester,M,Navy,Fast Fashion,38.86,79,2024-09-25
1236,Versace Coat,Outerwear,Coat,Party,Fall,Polyester,M,Yellow,Luxury,2735.21,0,2023-01-08
1237,Gap Blouse,Shirts,Blouse,Beach,Summer,"Polyester, Linen, Cotton",S,Purple,Fast Fashion,75.6,81,2022-10-16
1238,Mango Parka,Outerwear,Parka,Beach,Summer,"Wool, Leather",L,Blue,Fast Fashion,59.43,68,2024-01-10
1239,Uniqlo Slacks,Pants,Slacks,Formal,Spring,"Spandex, Leather, Velvet",L,Yellow,Fast Fashion,114.71,71,2024-05-08
1240,Zara Jacket,Outerwear,Jacket,Office,Fall,"Wool, Polyester",L,Black,Fast Fashion,60.51,55,2024-01-10
1241,Zara Wedding,Dresses,Wedding,Athletic,Summer,Chiffon,M,Teal,Fast Fashion,60.61,0,2024-05-02
1242,Calvin Klein Windbreaker,Outerwear,Windbreaker,Casual,Fall,"Wool, Leather, Polyester",L,Yellow,Premium,157.64,10,2022-07-28
1243,Calvin Klein Wedding,Dresses,Wedding,Casual,Spring,"Silk, Chiffon",L,Teal,Premium,368.91,0,2024-08-03
1244,Uniqlo Blazer,Outerwear,Blazer,Casual,Winter,Polyester,M,Teal,Fast Fashion,101.65,47,2023-02-12
1245,Uniqlo Maxi,Dresses,Maxi,Athletic,All-Season,"Satin, Chiffon",S,Yellow,Fast Fashion,20.16,19,2023-01-14
1246,Boss Cargo,Pants,Cargo,Athletic,Fall,Wool,S,Black,Premium,177.95,0,2022-11-07
1247,Prada Coat,Outerwear,Coat,Party,Fall,"Spandex, Linen, Nylon",XS,Green,Luxury,1313.45,0,2023-06-06
1248,Diesel Slacks,Pants,Slacks,Formal,Winter,"Cotton, Denim",S,Gray,Premium,258.71,0,2023-05-29
1249,Uniqlo Coat,Outerwear,Coat,Office,Summer,"Polyester, Wool, Leather",S,Black,Fast Fashion,97.59,31,2023-02-03
1250,H&M Midi,Dresses,Midi,Casual,Spring,"Chiffon, Satin",M,Navy,Fast Fashion,76.5,63,2022-08-06
1251,Mango Midi,Dresses,Midi,Casual,Fall,Silk,S,Black,Fast Fashion,70.7,5,2024-09-06
1252,Calvin Klein Leggings,Pants,Leggings,Beach,Spring,Cotton,M,Green,Premium,477.65,0,2024-01-10
1253,H&M Maxi,Dresses,Maxi,Beach,Summer,Chiffon,L,Silver,Fast Fashion,71.08,31,2023-03-23
1254,Uniqlo Mini,Dresses,Mini,Athletic,Summer,"Satin, Chiffon",S,Olive,Fast Fashion,100.58,28,2023-03-05
1255,Zara Windbreaker,Outerwear,Windbreaker,Office,Fall,"Leather, Wool, Polyester",L,Green,Fast Fashion,50.42,55,2023-11-03
1256,Levi's Maxi,Dresses,Maxi,Party,Spring,Polyester,M,Lime,Premium,472.37,0,2023-05-14
1257,Gap Wedding,Dresses,Wedding,Office,Summer,"Chiffon, Silk",S,Green,Fast Fashion,16.81,10,2024-01-09
1258,Calvin Klein T-Shirt,Shirts,T-Shirt,Party,Summer,"Linen, Cotton",S,Gray,Premium,134.0,0,2024-04-13
1259,Balenciaga Parka,Outerwear,Parka,Beach,Spring,"Polyester, Leather, Wool",M,Fuchsia,Luxury,648.12,0,2022-10-10
1260,Mango Polo,Shirts,Polo,Athletic,Spring,Polyester,XS,Lime,Fast Fashion,37.14,90,2023-02-04
1261,Zara Jeans,Pants,Jeans,Office,Summer,Wool,M,Olive,Fast Fashion,58.7,4,2023-12-05
1262,H&M Blazer,Outerwear,Blazer,Party,Fall,"Wool, Polyester, Leather",L,Silver,Fast Fashion,89.22,0,2024-09-03
1263,Prada Mini,Dresses,Mini,Office,Fall,"Rayon, Tweed, Cashmere",S,White,Luxury,2103.49,0,2022-09-02
1264,Uniqlo Chinos,Pants,Chinos,Party,Summer,"Wool, Denim, Cotton",XL,Purple,Fast Fashion,116.91,0,2024-11-16
1265,Zara Jeans,Pants,Jeans,Casual,All-Season,"Cotton, Denim",S,Olive,Fast Fashion,67.06,27,2023-08-24
1266,H&M T-Shirt,Shirts,T-Shirt,Athletic,Summer,"Cotton, Polyester",L,Aqua,Fast Fashion,113.6,42,2024-08-22
1267,H&M Chinos,Pants,Chinos,Casual,All-Season,"Polyester, Tweed, Velvet",M,Yellow,Fast Fashion,52.04,55,2022-01-27
1268,Gap Parka,Outerwear,Parka,Party,Winter,Leather,S,Black,Fast Fashion,63.69,28,2022-01-25
1269,H&M Dress Shirt,Shirts,Dress Shirt,Formal,Winter,"Cotton, Polyester",L,Blue,Fast Fashion,17.81,0,2022-11-13
1270,Mango Cargo,Pants,Cargo,Athletic,Spring,Nylon,S,Lime,Fast Fashion,76.06,75,2024-07-19
1271,Boss Parka,Outerwear,Parka,Beach,Fall,"Polyester, Wool",S,Yellow,Premium,387.76,0,2022-09-12
1272,Zara Maxi,Dresses,Maxi,Athletic,Winter,"Satin, Silk",M,Silver,Fast Fashion,77.57,79,2022-09-02
1273,Uniqlo Leggings,Pants,Leggings,Formal,Summer,Tweed,M,Green,Fast Fashion,36.08,78,2022-07-31
1274,Zara Dress Shirt,Shirts,Dress Shirt,Formal,Spring,"Wool, Nylon, Denim",XL,Yellow,Fast Fashion,47.52,64,2024-12-03
1275,Calvin Klein Leggings,Pants,Leggings,Athletic,Summer,Wool,S,Purple,Premium,185.21,0,2022-05-20
1276,Uniqlo Oxford,Shirts,Oxford,Party,Winter,"Silk, Spandex",M,Black,Fast Fashion,28.11,54,2023-11-12
1277,Louis Vuitton Mini,Dresses,Mini,Formal,Summer,"Silk, Satin",S,Aqua,Luxury,827.44,0,2023-03-07
1278,H&M Jacket,Outerwear,Jacket,Beach,Summer,Wool,M,Aqua,Fast Fashion,53.77,50,2023-11-01
1279,Zara Coat,Outerwear,Coat,Beach,All-Season,Spandex,XS,Fuchsia,Fast Fashion,26.2,55,2023-12-10
1280,Mango Jeans,Pants,Jeans,Formal,Spring,"Cotton, Denim",S,White,Fast Fashion,103.53,0,2024-12-26
1281,H&M Cocktail,Dresses,Cocktail,Casual,Spring,Satin,S,Purple,Fast Fashion,27.12,77,2022-04-22
1282,Zara Windbreaker,Outerwear,Windbreaker,Beach,Fall,Wool,XS,Blue,Fast Fashion,92.81,43,2023-05-04
1283,Uniqlo Mini,Dresses,Mini,Office,All-Season,Silk,M,Gray,Fast Fashion,58.71,11,2024-09-10
1284,Levi's Oxford,Shirts,Oxford,Casual,Summer,"Linen, Cotton",M,Silver,Premium,188.71,0,2024-10-07
1285,H&M Windbreaker,Outerwear,Windbreaker,Party,Spring,Leather,XS,Lime,Fast Fashion,60.29,0,2022-07-26
1286,Gap Dress Shirt,Shirts,Dress Shirt,Party,Summer,Leather,XS,Maroon,Fast Fashion,32.33,33,2023-08-12
1287,Uniqlo Leggings,Pants,Leggings,Formal,Winter,"Wool, Cotton, Denim",L,Green,Fast Fashion,38.72,78,2024-06-30
1288,Uniqlo Dress Shirt,Shirts,Dress Shirt,Beach,Winter,"Polyester, Cotton, Linen",XS,Navy,Fast Fashion,96.04,5,2022-06-25
1289,Zara Wedding,Dresses,Wedding,Party,Summer,"Satin, Silk, Chiffon",S,Black,Fast Fashion,62.24,47,2024-04-19
1290,Mango Slacks,Pants,Slacks,Beach,Spring,Cotton,L,Blue,Fast Fashion,107.91,8,2023-01-24
1291,Mango Midi,Dresses,Midi,Casual,Fall,"Satin, Silk, Chiffon",M,Purple,Fast Fashion,17.39,87,2024-02-20
1292,H&M Coat,Outerwear,Coat,Party,Winter,Leather,L,Purple,Fast Fashion,69.04,0,2023-06-21
1293,Uniqlo Polo,Shirts,Polo,Athletic,Spring,"Chiffon, Velvet, Rayon",L,Blue,Fast Fashion,101.45,15,2022-11-08
1294,Levi's Polo,Shirts,Polo,Office,Spring,"Cotton, Polyester",M,Gray,Premium,224.92,0,2023-07-14
